class,feature,SoilCover,VegCover,Impervious,MinTemp,MedianTemp,MaxTemp,TreeCover,PopDensity
1,8818,24.000000000000000,37.000000000000000,35.000000000000000,12.750000000000000,19.750000000000000,24.250000000000000,64.000000000000000,0.010885970667005
1,8879,51.000000000000000,13.000000000000000,33.000000000000000,23.250000000000000,31.500000000000000,35.000000000000000,0.000000000000000,0.008516605943441
1,9027,64.000000000000000,15.000000000000000,19.000000000000000,29.500000000000000,34.750000000000000,40.500000000000000,0.000000000000000,0.003421761561185
1,9084,61.000000000000000,14.000000000000000,23.000000000000000,22.250000000000000,30.250000000000000,37.000000000000000,0.000000000000000,0.000916892779060
1,9213,26.000000000000000,33.000000000000000,39.000000000000000,22.500000000000000,27.500000000000000,32.000000000000000,2.000000000000000,0.004793716594577
1,9263,57.000000000000000,22.000000000000000,19.000000000000000,27.000000000000000,32.500000000000000,37.500000000000000,0.000000000000000,0.006670180708170
1,9332,24.000000000000000,30.000000000000000,40.000000000000000,17.500000000000000,24.000000000000000,27.500000000000000,24.000000000000000,0.005479278042912
1,9455,46.000000000000000,30.000000000000000,23.000000000000000,27.500000000000000,34.250000000000000,41.000000000000000,0.000000000000000,0.004720213823020
1,9543,26.000000000000000,26.000000000000000,45.000000000000000,15.500000000000000,23.250000000000000,29.750000000000000,12.000000000000000,0.054188288748264
1,9701,24.000000000000000,28.000000000000000,45.000000000000000,21.000000000000000,24.750000000000000,30.750000000000000,16.000000000000000,0.004004851914942
1,9810,42.000000000000000,28.000000000000000,28.000000000000000,17.500000000000000,24.250000000000000,32.250000000000000,1.000000000000000,0.153436630964279
1,9920,23.000000000000000,33.000000000000000,41.000000000000000,20.500000000000000,26.500000000000000,30.250000000000000,10.000000000000000,0.003639931324869
1,9998,55.000000000000000,17.000000000000000,26.000000000000000,23.250000000000000,32.750000000000000,39.000000000000000,0.000000000000000,0.020235575735569
1,71,37.000000000000000,22.000000000000000,38.000000000000000,20.750000000000000,29.500000000000000,36.500000000000000,0.000000000000000,0.003704183269292
1,178,21.000000000000000,36.000000000000000,39.000000000000000,18.500000000000000,22.250000000000000,27.000000000000000,23.000000000000000,0.012313695624471
1,245,32.000000000000000,20.000000000000000,43.000000000000000,22.750000000000000,30.250000000000000,35.250000000000000,0.000000000000000,0.023389723151922
